start_frame,end_frame,type,from_team,from_player,to_team,to_player,duration_frames
47887,47916,PASS,Away,16,Away,17,29
47998,47999,TURNOVER,Away,17,Home,9,1
48006,48017,TURNOVER,Home,9,Away,16,11
48069,48087,PASS,Away,16,Away,15,18
48147,48171,PASS,Away,15,Away,20,24
48201,48202,TURNOVER,Away,20,Home,6,1
48210,48234,TURNOVER,Home,6,Away,19,24
48253,48264,PASS,Away,19,Away,18,11
48280,48281,TURNOVER,Away,18,Home,4,1
48285,48286,TURNOVER,Home,4,Away,18,1
48414,48431,PASS,Away,18,Away,19,17
48487,48513,PASS,Away,19,Away,21,26
48558,48559,TURNOVER,Away,21,Home,8,1
48585,48587,PASS,Home,8,Home,12,2
48615,48616,TURNOVER,Home,12,Away,23,1
48622,48629,TURNOVER,Away,23,Home,6,7
48676,48677,TURNOVER,Home,6,Away,19,1
48695,48696,TURNOVER,Away,19,Home,12,1
48782,48801,PASS,Home,12,Home,7,19
48946,48962,TURNOVER,Home,7,Away,22,16
51092,51111,PASS,Home,7,Home,9,19
51223,51226,TURNOVER,Home,9,Away,19,3
51469,51470,PASS,Home,7,Home,12,1
51480,51481,TURNOVER,Home,12,Away,21,1
51490,51492,TURNOVER,Away,21,Home,7,2
51516,51517,TURNOVER,Home,7,Away,21,1
51522,51523,TURNOVER,Away,21,Home,12,1
51552,51576,PASS,Home,12,Home,2,24
51639,51668,PASS,Home,2,Home,3,29
51683,51731,TURNOVER,Home,3,Away,19,48
51753,51754,TURNOVER,Away,19,Home,6,1
51856,51857,TURNOVER,Home,6,Away,21,1
51864,51865,TURNOVER,Away,21,Home,12,1
51920,51950,PASS,Home,12,Home,7,30
51987,51997,PASS,Home,7,Home,12,10
52035,52044,PASS,Home,12,Home,6,9
52058,52066,PASS,Home,6,Home,12,8
52097,52104,PASS,Home,12,Home,6,7
52116,52166,PASS,Home,6,Home,4,50
52302,52312,PASS,Home,4,Home,6,10
53282,53293,PASS,Home,6,Home,4,11
53329,53343,PASS,Home,4,Home,8,14
53467,53478,PASS,Home,8,Home,12,11
53512,53518,PASS,Home,12,Home,10,6
53556,53557,TURNOVER,Home,10,Away,20,1
53568,53576,PASS,Away,20,Away,22,8
53595,53596,TURNOVER,Away,22,Home,7,1
53607,53608,TURNOVER,Home,7,Away,22,1
53616,53617,PASS,Away,22,Away,17,1
53627,53630,PASS,Away,17,Away,18,3
53632,53633,TURNOVER,Away,18,Home,8,1
53641,53642,PASS,Home,8,Home,10,1
53648,53649,TURNOVER,Home,10,Away,19,1
53661,53672,TURNOVER,Away,19,Home,6,11
53684,53692,PASS,Home,6,Home,8,8
53700,53701,TURNOVER,Home,8,Away,17,1
53716,53717,PASS,Away,17,Away,18,1
53726,53727,TURNOVER,Away,18,Home,9,1
53740,53741,TURNOVER,Home,9,Away,22,1
53779,53780,TURNOVER,Away,22,Home,5,1
54294,54295,PASS,Home,7,Home,5,1
54308,54314,PASS,Home,5,Home,7,6
54377,54380,TURNOVER,Home,7,Away,21,3
54384,54386,PASS,Away,21,Away,22,2
54400,54406,PASS,Away,22,Away,19,6
54479,54480,TURNOVER,Away,19,Home,10,1
54488,54501,TURNOVER,Home,10,Away,23,13
54602,54603,TURNOVER,Away,23,Home,8,1
54649,54650,TURNOVER,Home,8,Away,15,1
54653,54654,TURNOVER,Away,15,Home,8,1
54661,54700,PASS,Home,8,Home,10,39
54849,54862,PASS,Home,10,Home,8,13
54907,54914,PASS,Home,8,Home,4,7
54943,54949,PASS,Home,4,Home,6,6
55004,55027,PASS,Home,6,Home,12,23
55042,55074,PASS,Home,12,Home,2,32
55087,55104,PASS,Home,2,Home,7,17
55151,55152,TURNOVER,Home,7,Away,22,1
55159,55163,PASS,Away,22,Away,17,4
55171,55183,TURNOVER,Away,17,Home,9,12
55184,55185,TURNOVER,Home,9,Away,16,1
55195,55229,PASS,Away,16,Away,17,34
55237,55253,PASS,Away,17,Away,22,16
55332,55333,TURNOVER,Away,22,Home,5,1
55340,55351,TURNOVER,Home,5,Away,17,11
55363,55364,TURNOVER,Away,17,Home,9,1
55377,55427,PASS,Home,9,Home,12,50
55525,55526,TURNOVER,Home,12,Away,20,1
55531,55533,PASS,Away,20,Away,24,2
55548,55571,TURNOVER,Away,24,Home,3,23
55620,55648,PASS,Home,3,Home,2,28
55679,55689,PASS,Home,2,Home,7,10
55744,55745,TURNOVER,Home,7,Away,24,1
55749,55750,TURNOVER,Away,24,Home,5,1
55801,55802,TURNOVER,Home,5,Away,20,1
55810,55814,PASS,Away,20,Away,21,4
55817,55818,TURNOVER,Away,21,Home,12,1
56432,56461,PASS,Home,6,Home,10,29
56503,56566,PASS,Home,10,Home,8,63
56661,56675,PASS,Home,8,Home,10,14
56744,56745,TURNOVER,Home,10,Away,18,1
56753,56754,TURNOVER,Away,18,Home,8,1
56764,56765,TURNOVER,Home,8,Away,18,1
56775,56776,TURNOVER,Away,18,Home,10,1
56808,56809,TURNOVER,Home,10,Away,15,1
56821,56822,TURNOVER,Away,15,Home,10,1
57516,57545,TURNOVER,Home,6,Away,21,29
57550,57551,PASS,Away,21,Away,15,1
57556,57557,PASS,Away,15,Away,22,1
57558,57559,PASS,Away,22,Away,20,1
57563,57564,PASS,Away,20,Away,17,1
57566,57567,TURNOVER,Away,17,Home,3,1
57571,57572,TURNOVER,Home,3,Away,17,1
57579,57580,PASS,Away,17,Away,20,1
57603,57605,PASS,Away,20,Away,25,2
57606,57607,PASS,Away,25,Away,20,1
57610,57611,TURNOVER,Away,20,Home,9,1
57615,57616,TURNOVER,Home,9,Away,17,1
57621,57622,PASS,Away,17,Away,16,1
57635,57663,TURNOVER,Away,16,Home,7,28
57676,57690,TURNOVER,Home,7,Away,22,14
57695,57696,PASS,Away,22,Away,20,1
57703,57707,PASS,Away,20,Away,15,4
59060,59141,TURNOVER,Away,25,Home,8,81
59151,59165,PASS,Home,8,Home,12,14
59233,59234,TURNOVER,Home,12,Away,18,1
59245,59251,PASS,Away,18,Away,19,6
59260,59261,TURNOVER,Away,19,Home,8,1
59276,59304,PASS,Home,8,Home,4,28
59337,59385,PASS,Home,4,Home,3,48
59401,59423,PASS,Home,3,Home,11,22
59468,59469,TURNOVER,Home,11,Away,23,1
59504,59505,TURNOVER,Away,23,Home,2,1
59514,59515,TURNOVER,Home,2,Away,22,1
59521,59535,PASS,Away,22,Away,21,14
59541,59542,TURNOVER,Away,21,Home,5,1
59586,59587,TURNOVER,Home,5,Away,17,1
59596,59601,TURNOVER,Away,17,Home,6,5
59642,59643,TURNOVER,Home,6,Away,17,1
59649,59672,TURNOVER,Away,17,Home,3,23
59714,59724,PASS,Home,3,Home,4,10
59781,59791,PASS,Home,4,Home,12,10
59823,59824,TURNOVER,Home,12,Away,24,1
59836,59838,TURNOVER,Away,24,Home,6,2
59870,59877,PASS,Home,6,Home,12,7
59890,59898,PASS,Home,12,Home,10,8
59922,59923,PASS,Home,10,Home,12,1
59931,59951,PASS,Home,12,Home,4,20
60009,60025,TURNOVER,Home,4,Away,18,16
60042,60067,TURNOVER,Away,18,Home,8,25
60089,60090,TURNOVER,Home,8,Away,15,1
60799,60845,TURNOVER,Away,25,Home,10,46
60854,60860,TURNOVER,Home,10,Away,17,6
60866,60874,TURNOVER,Away,17,Home,8,8
60879,60880,TURNOVER,Home,8,Away,18,1
60884,60885,TURNOVER,Away,18,Home,8,1
60895,60911,TURNOVER,Home,8,Away,17,16
60921,60922,TURNOVER,Away,17,Home,10,1
60930,60947,TURNOVER,Home,10,Away,20,17
60978,60979,TURNOVER,Away,20,Home,9,1
60988,60990,TURNOVER,Home,9,Away,21,2
61029,61065,PASS,Away,21,Away,22,36
61106,61126,TURNOVER,Away,22,Home,7,20
61187,61206,PASS,Home,7,Home,6,19
61300,61301,TURNOVER,Home,6,Away,21,1
61312,61319,TURNOVER,Away,21,Home,7,7
61428,61442,TURNOVER,Home,7,Away,19,14
61451,61486,TURNOVER,Away,19,Home,8,35
62687,62689,TURNOVER,Home,6,Away,23,2
62695,62701,TURNOVER,Away,23,Home,8,6
62702,62703,TURNOVER,Home,8,Away,18,1
62707,62708,TURNOVER,Away,18,Home,12,1
62709,62710,TURNOVER,Home,12,Away,19,1
62720,62749,TURNOVER,Away,19,Home,10,29
62796,62797,PASS,Home,10,Home,12,1
62806,62807,PASS,Home,12,Home,3,1
62812,62813,PASS,Home,3,Home,9,1
62815,62816,TURNOVER,Home,9,Away,15,1
63246,63284,PASS,Away,25,Away,17,38
63340,63358,TURNOVER,Away,17,Home,6,18
63368,63378,TURNOVER,Home,6,Away,18,10
63410,63411,TURNOVER,Away,18,Home,5,1
63455,63456,TURNOVER,Home,5,Away,18,1
63481,63527,TURNOVER,Away,18,Home,8,46
63546,63717,TURNOVER,Home,8,Away,20,171
63723,63724,TURNOVER,Away,20,Home,9,1
63730,63765,TURNOVER,Home,9,Away,19,35
63873,63892,PASS,Away,19,Away,17,19
63935,63937,TURNOVER,Away,17,Home,8,2
63997,63998,TURNOVER,Home,8,Away,17,1
64007,64046,PASS,Away,17,Away,19,39
64070,64101,PASS,Away,19,Away,15,31
64215,64230,PASS,Away,15,Away,21,15
64295,64296,TURNOVER,Away,21,Home,9,1
64305,64311,TURNOVER,Home,9,Away,17,6
64319,64320,TURNOVER,Away,17,Home,4,1
64345,64346,PASS,Home,4,Home,12,1
64409,64420,PASS,Home,12,Home,6,11
64430,64434,PASS,Home,6,Home,10,4
64490,64491,TURNOVER,Home,10,Away,16,1
64501,64525,PASS,Away,16,Away,22,24
64576,64613,PASS,Away,22,Away,25,37
64624,64661,PASS,Away,25,Away,18,37
64801,64802,TURNOVER,Away,18,Home,9,1
64810,64844,TURNOVER,Home,9,Away,17,34
64974,64975,TURNOVER,Away,17,Home,8,1
64985,65000,PASS,Home,8,Home,3,15
65004,65005,TURNOVER,Home,3,Away,19,1
65013,65026,TURNOVER,Away,19,Home,8,13
65043,65046,PASS,Home,8,Home,4,3
65089,65090,TURNOVER,Home,4,Away,19,1
65098,65101,TURNOVER,Away,19,Home,12,3
65134,65135,TURNOVER,Home,12,Away,24,1
65140,65141,TURNOVER,Away,24,Home,6,1
65147,65148,TURNOVER,Home,6,Away,24,1
65153,65154,TURNOVER,Away,24,Home,12,1
65162,65165,PASS,Home,12,Home,8,3
65210,65241,PASS,Home,8,Home,4,31
65383,65392,PASS,Home,4,Home,9,9
65460,65470,PASS,Home,9,Home,4,10
65512,65513,TURNOVER,Home,4,Away,17,1
65524,65544,PASS,Away,17,Away,15,20
65559,65564,PASS,Away,15,Away,20,5
65579,65611,PASS,Away,20,Away,22,32
65628,65629,TURNOVER,Away,22,Home,10,1
65688,65689,TURNOVER,Home,10,Away,22,1
65724,65725,TURNOVER,Away,22,Home,10,1
65736,65810,PASS,Home,10,Home,2,74
65843,65872,PASS,Home,2,Home,7,29
65943,65954,TURNOVER,Home,7,Away,24,11
65961,65992,TURNOVER,Away,24,Home,3,31
66171,66202,PASS,Home,3,Home,12,31
66211,66212,TURNOVER,Home,12,Away,21,1
66222,66242,PASS,Away,21,Away,20,20
66256,66266,PASS,Away,20,Away,21,10
66711,66725,PASS,Home,7,Home,5,14
66729,66730,TURNOVER,Home,5,Away,20,1
66738,66743,TURNOVER,Away,20,Home,9,5
66747,66748,TURNOVER,Home,9,Away,22,1
66911,66916,TURNOVER,Away,22,Home,9,5
66930,66932,TURNOVER,Home,9,Away,20,2
66962,66963,TURNOVER,Away,20,Home,10,1
66972,67021,TURNOVER,Home,10,Away,16,49
67106,67126,PASS,Away,16,Away,20,20
67166,67186,TURNOVER,Away,20,Home,8,20
67193,67205,PASS,Home,8,Home,4,12
67401,67421,PASS,Home,4,Home,8,20
67461,67462,TURNOVER,Home,8,Away,20,1
67471,67475,PASS,Away,20,Away,15,4
67485,67489,PASS,Away,15,Away,25,4
67491,67492,PASS,Away,25,Away,16,1
67497,67498,TURNOVER,Away,16,Home,9,1
67505,67506,TURNOVER,Home,9,Away,16,1
67510,67511,PASS,Away,16,Away,25,1
67523,67545,PASS,Away,25,Away,21,22
67563,67620,TURNOVER,Away,21,Home,7,57
67646,67647,TURNOVER,Home,7,Away,16,1
67655,67661,TURNOVER,Away,16,Home,9,6
67662,67663,TURNOVER,Home,9,Away,21,1
67672,67677,PASS,Away,21,Away,19,5
67683,67688,TURNOVER,Away,19,Home,6,5
67698,67726,TURNOVER,Home,6,Away,24,28
67735,67751,TURNOVER,Away,24,Home,3,16
67752,67753,TURNOVER,Home,3,Away,23,1
67768,67769,TURNOVER,Away,23,Home,2,1
67786,67787,TURNOVER,Home,2,Away,23,1
67870,67871,TURNOVER,Away,23,Home,4,1
67886,67887,TURNOVER,Home,4,Away,23,1
67903,67954,TURNOVER,Away,23,Home,2,51
68008,68038,PASS,Home,2,Home,12,30
68147,68153,TURNOVER,Home,12,Away,21,6
68166,68168,TURNOVER,Away,21,Home,10,2
68181,68182,TURNOVER,Home,10,Away,20,1
68210,68221,PASS,Away,20,Away,21,11
68236,68237,TURNOVER,Away,21,Home,10,1
68242,68253,TURNOVER,Home,10,Away,19,11
68293,68294,TURNOVER,Away,19,Home,10,1
68295,68296,TURNOVER,Home,10,Away,21,1
68412,68415,TURNOVER,Away,21,Home,6,3
68578,68631,PASS,Home,6,Home,4,53
68678,68707,PASS,Home,4,Home,6,29
68727,68748,PASS,Home,6,Home,12,21
68793,68794,TURNOVER,Home,12,Away,19,1
68799,68833,TURNOVER,Away,19,Home,2,34
68887,68888,TURNOVER,Home,2,Away,19,1
68896,68909,PASS,Away,19,Away,22,13
68918,68932,TURNOVER,Away,22,Home,9,14
68943,68945,TURNOVER,Home,9,Away,16,2
69006,69007,TURNOVER,Away,16,Home,9,1
69014,69020,TURNOVER,Home,9,Away,20,6
69043,69066,TURNOVER,Away,20,Home,12,23
69079,69114,PASS,Home,12,Home,10,35
69234,69255,PASS,Home,10,Home,8,21
69265,69266,TURNOVER,Home,8,Away,17,1
69277,69284,PASS,Away,17,Away,25,7
69372,69390,PASS,Away,25,Away,19,18
69503,69535,PASS,Away,19,Away,24,32
69571,69585,PASS,Away,24,Away,15,14
69646,69659,PASS,Away,15,Away,21,13
69695,69725,PASS,Away,21,Away,18,30
69899,69900,TURNOVER,Away,18,Home,7,1
69908,69918,PASS,Home,7,Home,3,10
69920,69921,TURNOVER,Home,3,Away,24,1
70468,70509,PASS,Home,11,Home,7,41
72143,72156,PASS,Home,9,Home,6,13
72196,72235,TURNOVER,Home,6,Away,20,39
72297,72299,PASS,Away,20,Away,18,2
72324,72353,PASS,Away,18,Away,22,29
72366,72380,PASS,Away,22,Away,23,14
72417,72418,TURNOVER,Away,23,Home,6,1
72426,72442,TURNOVER,Home,6,Away,23,16
72467,72468,TURNOVER,Away,23,Home,5,1
72473,72480,TURNOVER,Home,5,Away,22,7
72545,72546,TURNOVER,Away,22,Home,5,1
72555,72569,PASS,Home,5,Home,2,14
72605,72606,TURNOVER,Home,2,Away,18,1
72617,72625,TURNOVER,Away,18,Home,5,8
72635,72688,TURNOVER,Home,5,Away,20,53
72696,72697,PASS,Away,20,Away,16,1
72838,72851,PASS,Away,16,Away,21,13
72904,72906,TURNOVER,Away,21,Home,10,2
72915,72944,TURNOVER,Home,10,Away,15,29
73048,73064,PASS,Away,15,Away,17,16
73143,73161,PASS,Away,17,Away,21,18
73214,73230,PASS,Away,21,Away,18,16
73322,73359,PASS,Away,18,Away,22,37
73406,73407,TURNOVER,Away,22,Home,7,1
73682,73734,PASS,Away,22,Away,20,52
73779,73788,PASS,Away,20,Away,21,9
73864,73865,TURNOVER,Away,21,Home,5,1
73872,73873,TURNOVER,Home,5,Away,18,1
73882,73887,TURNOVER,Away,18,Home,2,5
73903,73904,PASS,Home,2,Home,7,1
74138,74163,PASS,Away,22,Away,20,25
74207,74225,PASS,Away,20,Away,16,18
74270,74302,PASS,Away,16,Away,20,32
74382,74390,PASS,Away,20,Away,21,8
74539,74541,PASS,Away,21,Away,22,2
74582,74598,PASS,Away,22,Away,20,16
74646,74647,TURNOVER,Away,20,Home,9,1
74657,74670,TURNOVER,Home,9,Away,18,13
74686,74723,PASS,Away,18,Away,16,37
74757,74771,PASS,Away,16,Away,18,14
74863,74918,PASS,Away,18,Away,15,55
74964,74965,TURNOVER,Away,15,Home,8,1
74972,74976,TURNOVER,Home,8,Away,19,4
74989,74994,PASS,Away,19,Away,17,5
75026,75027,TURNOVER,Away,17,Home,8,1
75035,75036,TURNOVER,Home,8,Away,19,1
75111,75112,TURNOVER,Away,19,Home,12,1
75128,75166,TURNOVER,Home,12,Away,24,38
75191,75219,PASS,Away,24,Away,23,28
75241,75258,PASS,Away,23,Away,19,17
75268,75272,TURNOVER,Away,19,Home,3,4
75279,75281,PASS,Home,3,Home,11,2
75350,75377,PASS,Home,11,Home,12,27
75389,75390,PASS,Home,12,Home,5,1
75474,75475,TURNOVER,Home,5,Away,21,1
75483,75502,TURNOVER,Away,21,Home,7,19
75540,75541,TURNOVER,Home,7,Away,24,1
75552,75553,TURNOVER,Away,24,Home,12,1
75608,75637,PASS,Home,12,Home,6,29
75681,75712,PASS,Home,6,Home,4,31
75769,75782,PASS,Home,4,Home,8,13
75868,75880,PASS,Home,8,Home,6,12
75936,75945,PASS,Home,6,Home,12,9
75957,75964,PASS,Home,12,Home,6,7
76056,76057,TURNOVER,Home,6,Away,21,1
76068,76125,TURNOVER,Away,21,Home,7,57
76192,76193,PASS,Home,7,Home,5,1
76220,76221,TURNOVER,Home,5,Away,18,1
76229,76233,TURNOVER,Away,18,Home,10,4
76246,76249,PASS,Home,10,Home,5,3
76259,76269,PASS,Home,5,Home,7,10
76294,76295,TURNOVER,Home,7,Away,20,1
77018,77027,TURNOVER,Home,6,Away,24,9
77036,77044,PASS,Away,24,Away,21,8
77045,77047,TURNOVER,Away,21,Home,12,2
77579,77580,TURNOVER,Away,25,Home,8,1
77590,77625,TURNOVER,Home,8,Away,19,35
77635,77672,TURNOVER,Away,19,Home,3,37
77690,77757,PASS,Home,3,Home,11,67
77934,77941,PASS,Home,11,Home,3,7
77951,77966,PASS,Home,3,Home,4,15
78004,78033,PASS,Home,4,Home,3,29
78083,78084,TURNOVER,Home,3,Away,23,1
78093,78143,TURNOVER,Away,23,Home,7,50
78217,78233,PASS,Home,7,Home,12,16
78298,78299,TURNOVER,Home,12,Away,24,1
78300,78301,TURNOVER,Away,24,Home,12,1
78608,78631,PASS,Away,21,Away,20,23
78656,78669,PASS,Away,20,Away,22,13
78739,78766,PASS,Away,22,Away,16,27
78805,78834,PASS,Away,16,Away,15,29
78958,78966,TURNOVER,Away,15,Home,9,8
78974,79034,TURNOVER,Home,9,Away,22,60
79107,79109,PASS,Away,22,Away,20,2
79215,79216,TURNOVER,Away,20,Home,10,1
79220,79221,TURNOVER,Home,10,Away,21,1
79234,79252,PASS,Away,21,Away,16,18
79311,79312,TURNOVER,Away,16,Home,9,1
79322,79344,PASS,Home,9,Home,6,22
79686,79695,PASS,Home,4,Home,6,9
79710,79719,PASS,Home,6,Home,4,9
79731,79732,TURNOVER,Home,4,Away,18,1
79739,79760,PASS,Away,18,Away,19,21
79769,79780,PASS,Away,19,Away,15,11
79790,79818,TURNOVER,Away,15,Home,5,28
79879,79890,PASS,Home,5,Home,7,11
79903,79945,PASS,Home,7,Home,2,42
80008,80025,PASS,Home,2,Home,7,17
80077,80080,PASS,Home,7,Home,12,3
80176,80191,PASS,Home,12,Home,10,15
80214,80215,TURNOVER,Home,10,Away,21,1
80216,80217,TURNOVER,Away,21,Home,10,1
80348,80370,PASS,Home,10,Home,5,22
80407,80408,TURNOVER,Home,5,Away,22,1
80451,80485,TURNOVER,Away,22,Home,7,34
80556,80595,PASS,Home,7,Home,10,39
80642,80665,PASS,Home,10,Home,7,23
80711,80738,PASS,Home,7,Home,2,27
80778,80797,PASS,Home,2,Home,3,19
80867,80869,PASS,Home,3,Home,6,2
80930,80935,PASS,Home,6,Home,8,5
80982,81000,PASS,Home,8,Home,4,18
81126,81127,TURNOVER,Home,4,Away,21,1
81135,81156,TURNOVER,Away,21,Home,8,21
81203,81230,PASS,Home,8,Home,6,27
81271,81321,PASS,Home,6,Home,2,50
81336,81363,PASS,Home,2,Home,7,27
81427,81428,TURNOVER,Home,7,Away,22,1
81436,81456,TURNOVER,Away,22,Home,10,20
81469,81484,PASS,Home,10,Home,5,15
81497,81498,TURNOVER,Home,5,Away,20,1
81509,81524,TURNOVER,Away,20,Home,10,15
81553,81554,TURNOVER,Home,10,Away,16,1
81562,81574,PASS,Away,16,Away,15,12
82401,82421,TURNOVER,Home,6,Away,24,20
82429,82438,TURNOVER,Away,24,Home,9,9
82445,82446,TURNOVER,Home,9,Away,19,1
82447,82448,TURNOVER,Away,19,Home,3,1
82450,82451,TURNOVER,Home,3,Away,17,1
82456,82457,PASS,Away,17,Away,16,1
82460,82461,TURNOVER,Away,16,Home,2,1
82466,82467,PASS,Home,2,Home,5,1
82473,82474,PASS,Home,5,Home,2,1
82485,82486,TURNOVER,Home,2,Away,16,1
82498,82509,PASS,Away,16,Away,17,11
82522,82523,TURNOVER,Away,17,Home,8,1
82888,82903,PASS,Away,25,Away,15,15
82964,82996,PASS,Away,15,Away,16,32
83009,83037,PASS,Away,16,Away,15,28
83053,83063,PASS,Away,15,Away,21,10
83181,83187,PASS,Away,21,Away,23,6
83217,83218,TURNOVER,Away,23,Home,12,1
83225,83229,TURNOVER,Home,12,Away,19,4
83316,83323,PASS,Away,19,Away,21,7
83435,83450,PASS,Away,21,Away,18,15
83494,83507,PASS,Away,18,Away,22,13
83588,83594,PASS,Away,22,Away,21,6
83692,83699,PASS,Away,21,Away,20,7
83742,83764,PASS,Away,20,Away,16,22
83830,83843,PASS,Away,16,Away,24,13
83866,83867,TURNOVER,Away,24,Home,12,1
83877,83879,TURNOVER,Home,12,Away,19,2
83901,83902,TURNOVER,Away,19,Home,8,1
83911,83947,TURNOVER,Home,8,Away,17,36
83955,83956,TURNOVER,Away,17,Home,4,1
83965,83980,PASS,Home,4,Home,3,15
83992,84042,PASS,Home,3,Home,8,50
84407,84436,PASS,Home,11,Home,4,29
84486,84487,TURNOVER,Home,4,Away,19,1
84496,84507,TURNOVER,Away,19,Home,9,11
84520,84525,PASS,Home,9,Home,12,5
84545,84546,TURNOVER,Home,12,Away,21,1
84554,84559,TURNOVER,Away,21,Home,6,5
84574,84604,PASS,Home,6,Home,3,30
84655,84668,TURNOVER,Home,3,Away,23,13
84684,84722,TURNOVER,Away,23,Home,7,38
84760,84785,PASS,Home,7,Home,2,25
84809,84819,PASS,Home,2,Home,6,10
84832,84853,PASS,Home,6,Home,7,21
85892,85904,PASS,Home,7,Home,10,12
85919,85924,PASS,Home,10,Home,7,5
85959,85975,PASS,Home,7,Home,2,16
85982,85983,TURNOVER,Home,2,Away,23,1
85993,86000,PASS,Away,23,Away,21,7
86011,86029,PASS,Away,21,Away,16,18
86038,86057,TURNOVER,Away,16,Home,6,19
86074,86090,TURNOVER,Home,6,Away,22,16
86101,86105,PASS,Away,22,Away,21,4
86224,86263,PASS,Away,21,Away,17,39
86314,86348,PASS,Away,17,Away,21,34
86497,86519,PASS,Away,21,Away,22,22
86638,86645,PASS,Away,22,Away,21,7
86704,86705,TURNOVER,Away,21,Home,5,1
86712,86722,PASS,Home,5,Home,12,10
86728,86735,PASS,Home,12,Home,8,7
86746,86772,TURNOVER,Home,8,Away,17,26
86811,86812,TURNOVER,Away,17,Home,4,1
86823,86837,TURNOVER,Home,4,Away,18,14
86838,86839,TURNOVER,Away,18,Home,3,1
86852,86853,TURNOVER,Home,3,Away,18,1
86857,86858,TURNOVER,Away,18,Home,3,1
87418,87456,TURNOVER,Away,19,Home,9,38
87460,87462,PASS,Home,9,Home,6,2
87465,87466,PASS,Home,6,Home,11,1
87467,87468,PASS,Home,11,Home,5,1
87471,87472,PASS,Home,5,Home,11,1
88802,88813,PASS,Home,10,Home,12,11
88829,88841,PASS,Home,12,Home,6,12
89277,89291,PASS,Home,6,Home,12,14
89296,89317,PASS,Home,12,Home,7,21
89358,89373,PASS,Home,7,Home,12,15
89494,89516,PASS,Home,12,Home,7,22
89624,89625,TURNOVER,Home,7,Away,22,1
89635,89648,TURNOVER,Away,22,Home,5,13
89699,89700,TURNOVER,Home,5,Away,22,1
89718,89719,TURNOVER,Away,22,Home,7,1
89735,89754,PASS,Home,7,Home,2,19
89806,89807,TURNOVER,Home,2,Away,18,1
89814,89843,PASS,Away,18,Away,21,29
89852,89863,PASS,Away,21,Away,20,11
89869,89870,TURNOVER,Away,20,Home,5,1
89884,89896,PASS,Home,5,Home,10,12
89961,89962,PASS,Home,10,Home,5,1
89981,89982,TURNOVER,Home,5,Away,20,1
89989,89990,TURNOVER,Away,20,Home,10,1
90006,90007,TURNOVER,Home,10,Away,21,1
90014,90018,PASS,Away,21,Away,25,4
91715,91725,PASS,Away,19,Away,21,10
91822,91825,TURNOVER,Away,21,Home,10,3
91835,91854,TURNOVER,Home,10,Away,17,19
91893,91904,PASS,Away,17,Away,15,11
91910,91911,TURNOVER,Away,15,Home,10,1
91918,91929,PASS,Home,10,Home,9,11
91940,91951,PASS,Home,9,Home,5,11
91998,91999,TURNOVER,Home,5,Away,21,1
92007,92017,TURNOVER,Away,21,Home,8,10
92081,92082,TURNOVER,Home,8,Away,15,1
92090,92091,TURNOVER,Away,15,Home,8,1
92585,92644,PASS,Away,25,Away,19,59
92664,92675,TURNOVER,Away,19,Home,4,11
92685,92686,PASS,Home,4,Home,12,1
92694,92695,TURNOVER,Home,12,Away,19,1
92703,92704,TURNOVER,Away,19,Home,4,1
92721,92725,PASS,Home,4,Home,12,4
92739,92749,TURNOVER,Home,12,Away,17,10
92756,92757,TURNOVER,Away,17,Home,12,1
92769,92804,PASS,Home,12,Home,3,35
92825,92826,TURNOVER,Home,3,Away,24,1
92843,92873,TURNOVER,Away,24,Home,11,30
92885,92888,TURNOVER,Home,11,Away,23,3
92895,92946,PASS,Away,23,Away,21,51
93575,93636,TURNOVER,Home,11,Away,18,61
93648,93671,PASS,Away,18,Away,16,23
93674,93675,TURNOVER,Away,16,Home,9,1
93690,93698,TURNOVER,Home,9,Away,21,8
93714,93715,TURNOVER,Away,21,Home,12,1
93720,93721,TURNOVER,Home,12,Away,21,1
93730,93742,TURNOVER,Away,21,Home,10,12
93783,93836,TURNOVER,Home,10,Away,25,53
93896,93897,PASS,Away,25,Away,16,1
93905,93922,TURNOVER,Away,16,Home,8,17
93934,93946,TURNOVER,Home,8,Away,19,12
94141,94153,PASS,Away,19,Away,17,12
94184,94185,TURNOVER,Away,17,Home,8,1
94198,94205,TURNOVER,Home,8,Away,19,7
94350,94351,TURNOVER,Away,19,Home,8,1
94358,94369,TURNOVER,Home,8,Away,21,11
94402,94429,PASS,Away,21,Away,16,27
94510,94520,PASS,Away,16,Away,20,10
94588,94617,PASS,Away,20,Away,22,29
94761,94765,PASS,Away,22,Away,21,4
94819,94834,PASS,Away,21,Away,18,15
94892,94894,TURNOVER,Away,18,Home,7,2
94903,94922,PASS,Home,7,Home,2,19
94929,94931,PASS,Home,2,Home,3,2
94946,94952,PASS,Home,3,Home,2,6
95007,95008,TURNOVER,Home,2,Away,24,1
95017,95150,PASS,Away,24,Away,21,133
95177,95242,PASS,Away,21,Away,25,65
95272,95297,PASS,Away,25,Away,21,25
95423,95424,TURNOVER,Away,21,Home,9,1
95433,95460,TURNOVER,Home,9,Away,23,27
95476,95583,PASS,Away,23,Away,15,107
95604,95613,PASS,Away,15,Away,17,9
95628,95665,PASS,Away,17,Away,16,37
95779,95801,PASS,Away,16,Away,21,22
95865,95899,PASS,Away,21,Away,22,34
95944,95945,TURNOVER,Away,22,Home,7,1
95951,95963,PASS,Home,7,Home,2,12
