start_frame,end_frame,type,from_team,from_player,to_team,to_player,duration_frames
55287,55298,PASS,Home,51685,Home,157294,11
55306,55311,PASS,Home,157294,Home,50977,5
55344,55345,PASS,Home,50977,Home,157294,1
55407,55416,PASS,Home,11117,Home,50979,9
55442,55443,PASS,Home,11117,Home,159688,1
55450,55458,PASS,Home,159688,Home,11117,8
55469,55481,PASS,Home,11117,Home,811820,12
55551,55552,PASS,Home,745320,Home,159688,1
55610,55622,PASS,Away,4322,Away,38673,12
55739,56004,PASS,Home,51678,Home,51685,1
56044,56045,PASS,Away,14736,Away,51667,1
56110,56112,PASS,Away,14736,Away,133501,2
56163,56164,PASS,Home,157294,Home,811820,1
56166,56167,PASS,Home,811820,Home,157294,1
56174,56513,PASS,Home,157294,Home,811820,67
56581,56585,PASS,Home,811820,Home,159688,4
56614,56618,PASS,Home,159688,Home,11117,4
56960,56964,PASS,Away,23418,Away,285188,4
57017,57018,PASS,Away,133498,Away,285188,1
57020,57101,PASS,Away,285188,Away,133498,1
57119,57128,PASS,Away,133498,Away,38673,9
57195,57197,PASS,Away,43829,Away,965685,2
57231,57233,PASS,Home,745320,Home,50979,2
57844,57897,PASS,Away,33697,Away,133498,53
57992,57996,PASS,Home,50955,Home,159688,4
58007,58008,PASS,Home,159688,Home,157294,1
58023,58025,PASS,Home,157294,Home,800322,2
58077,58078,PASS,Home,50955,Home,800322,1
58085,58120,PASS,Home,800322,Home,51685,35
