start_frame,end_frame,type,from_team,from_player,to_team,to_player,pass_outcome
47661,47661,PASS,Home,560916,Home,26844,unsuccessful
47808,47808,PASS,Away,50951,Away,33697,successful
47832,47832,PASS,Away,33697,Away,51667,successful
47860,47860,PASS,Away,51667,Away,14736,unsuccessful
47888,47888,PASS,Away,51667,Away,133501,successful
47909,47909,PASS,Away,133501,Away,51713,successful
47961,47961,PASS,Away,51713,Away,38673,successful
48363,48363,PASS,Home,159946,Home,957737,successful
48387,48387,PASS,Home,957737,Home,795529,successful
48424,48424,PASS,Home,795529,Home,23922,unsuccessful
48470,48470,PASS,Home,809670,Home,23922,successful
48506,48506,PASS,Home,23922,Home,51008,successful
48556,48556,PASS,Home,51008,Home,560916,unsuccessful
48618,48618,PASS,Away,51713,Away,133501,successful
48641,48641,PASS,Away,133501,Away,14736,successful
48662,48662,PASS,Away,14736,Away,163972,successful
48682,48682,PASS,Away,163972,Away,38673,successful
48743,48743,PASS,Away,14736,Away,133501,successful
48806,48806,PASS,Home,51675,Home,795529,successful
48832,48832,PASS,Home,795529,Home,560916,successful
49485,49485,PASS,Away,4322,Away,38673,successful
49506,49506,PASS,Away,38673,Away,,unsuccessful
49515,49515,PASS,Home,23922,Home,795527,unsuccessful
49529,49529,PASS,Away,51713,Away,133501,unsuccessful
49905,49905,PASS,Home,560916,Home,26844,unsuccessful
51281,51281,PASS,Home,23883,Home,560916,unsuccessful
51548,51548,PASS,Away,4322,Away,33697,successful
51567,51567,PASS,Away,33697,Away,163972,unsuccessful
51595,51595,PASS,Home,23883,Home,51675,successful
51658,51658,PASS,Away,38673,Away,4322,successful
51955,51955,PASS,Away,38673,Away,50951,successful
51965,51965,PASS,Away,50951,Away,43829,successful
51978,51978,PASS,Away,43829,Away,4322,successful
51990,51990,PASS,Away,4322,Away,43829,unsuccessful
52415,52415,PASS,Home,159946,Home,51675,successful
52436,52436,PASS,Home,51675,Home,23922,successful
52482,52482,PASS,Home,23922,Home,159946,successful
52518,52518,PASS,Home,159946,Home,23883,successful
52556,52556,PASS,Home,23883,Home,560916,unsuccessful
52682,52682,PASS,Away,285188,Away,14736,successful
52718,52718,PASS,Away,14736,Away,4322,successful
52830,52830,PASS,Away,50951,Away,14736,successful
52844,52844,PASS,Away,14736,Away,33697,successful
52854,52854,PASS,Away,33697,Away,50951,successful
52895,52895,PASS,Away,50951,Away,14736,unsuccessful
53186,53186,PASS,Away,33697,Away,163972,unsuccessful
53238,53238,PASS,Home,809670,Home,795527,successful
53261,53261,PASS,Home,795527,Home,23922,successful
53314,53314,PASS,Home,23922,Home,957737,successful
53348,53348,PASS,Home,957737,Home,159946,successful
53379,53379,PASS,Home,159946,Home,51675,successful
53389,53389,PASS,Home,51675,Home,159946,successful
53416,53416,PASS,Home,159946,Home,795529,successful
53449,53449,PASS,Home,795529,Home,26844,successful
53519,53519,PASS,Home,26844,Home,795529,successful
53549,53549,PASS,Home,795529,Home,23922,successful
53564,53564,PASS,Home,23922,Home,795527,unsuccessful
53574,53574,PASS,Away,51667,Away,133501,unsuccessful
53619,53619,PASS,Home,795529,Home,809670,successful
53620,53620,PASS,Home,809670,Home,23922,successful
53650,53650,PASS,Home,23922,Home,809670,successful
53674,53674,PASS,Home,809670,Home,51675,successful
53693,53693,PASS,Home,51675,Home,26844,successful
53700,53700,PASS,Home,26844,Home,560916,unsuccessful
53982,53982,PASS,Away,50951,Away,14736,successful
53994,53994,PASS,Away,14736,Away,4322,successful
54032,54032,PASS,Away,4322,Away,50951,successful
54053,54053,PASS,Away,50951,Away,33697,successful
